begin,AFKS,AFLT,ALRS,BSPB,CBOM,CHMF,ENPG,FLOT,GAZP,HYDR,IRAO,LKOH,MAGN,MOEX,MSNG,MTLR,MTSS,NLMK,NVTK,PHOR,PIKK,PLZL,POSI,RENI,ROSN,RTKM,RUAL,SBER,SBERP,SELG,SNGS,SNGSP,TATN,TATNP,TRNFP,UPRO,VTBR
2024-08-13,20.629,51.72,59.58,361.49,6.826,1402.0,372.55,107.21,130.49,0.6089,3.82,6444.5,50.265,226.45,2.632,156.2,224.95,165.36,1055.0,5532.0,811.1,1283.25,2915.8,94.5,502.5,86.99,35.465,283.92,282.99,56.51,26.95,50.13,609.1,605.9,1416.0,1.897,100.69
2024-08-14,20.196,50.39,58.69,359.0,6.715,1388.8,366.0,105.1,129.84,0.601,3.88,6385.0,49.755,223.54,2.5815,152.98,222.5,162.9,1035.6,5416.0,780.6,1257.2,2879.4,94.66,495.8,85.72,34.59,280.32,279.64,56.1,26.38,48.95,613.1,613.0,1399.0,1.884,99.81
2024-08-15,19.817,49.04,58.7,359.71,6.767,1382.0,365.45,103.2,127.6,0.5981,3.844,6347.0,49.96,223.79,2.5855,150.2,222.6,161.9,1029.0,5451.0,772.7,1259.15,2824.2,94.5,493.75,84.37,34.335,278.01,277.3,54.85,26.22,48.76,608.5,608.3,1372.5,1.869,99.28
2024-08-16,19.815,49.16,57.87,360.32,6.779,1375.0,360.35,102.73,126.36,0.5939,3.7915,6239.5,49.665,221.16,2.5585,149.06,218.7,162.06,1008.4,5389.0,777.8,1271.45,2792.4,95.5,489.7,84.53,34.29,274.6,274.28,54.83,26.01,48.165,600.8,600.3,1374.5,1.856,97.85
2024-08-19,19.306,49.4,57.03,354.15,6.767,1342.8,355.35,101.2,126.29,0.5962,3.819,6138.5,48.435,214.47,2.5655,142.13,216.5,158.1,1019.8,5344.0,752.7,1270.3,2748.8,94.34,483.7,81.9,33.8,268.17,268.0,52.42,25.64,48.385,591.6,591.0,1370.0,1.845,98.78
2024-08-20,19.024,49.14,55.63,363.54,6.749,1338.0,354.0,101.49,125.85,0.5935,3.887,6147.5,47.045,210.89,2.6115,138.04,212.8,155.62,1006.0,5306.0,745.3,1298.55,2663.4,96.26,481.5,81.72,34.395,266.2,265.89,53.65,25.525,49.955,586.9,586.8,1339.5,1.859,99.47
2024-08-21,19.0,48.04,55.47,370.86,6.821,1321.0,355.6,101.39,123.38,0.5993,3.862,6309.5,46.81,209.99,2.62,131.88,207.15,152.5,995.4,5305.0,761.1,1298.7,2626.6,95.7,480.95,82.46,33.965,266.93,266.48,52.79,25.745,50.37,603.5,601.4,1336.0,1.848,100.19
2024-08-22,17.935,46.65,52.9,366.07,6.784,1292.8,335.5,99.58,118.51,0.5778,3.79,6419.0,45.695,209.95,2.4805,121.25,195.0,143.94,950.4,5225.0,732.9,1261.45,2582.0,94.5,475.8,79.11,31.69,261.6,261.35,51.39,24.715,48.995,601.7,596.8,1317.0,1.802,96.64
2024-08-23,18.151,46.45,53.88,360.42,6.73,1253.2,333.25,94.07,116.81,0.552,3.654,6428.0,43.685,205.99,2.4345,114.03,195.35,140.74,924.8,5120.0,731.7,1274.5,2624.0,93.74,478.75,77.1,33.25,259.5,259.08,51.22,24.275,49.395,596.6,592.9,1303.5,1.771,96.47
2024-08-26,18.408,49.53,54.81,366.68,6.662,1318.6,339.45,96.82,126.8,0.5704,3.833,6645.0,45.175,214.65,2.461,113.87,201.15,147.26,1011.2,5237.0,743.4,1294.9,2691.0,96.1,489.55,81.28,33.39,265.39,264.95,51.51,24.9,50.16,607.8,605.8,1331.5,1.801,99.09
2024-08-27,17.118,48.38,52.06,361.11,6.65,1275.2,329.75,95.97,124.47,0.5545,3.733,6526.5,44.595,210.0,2.4505,106.56,197.85,142.8,986.4,5200.0,737.0,1295.25,2657.0,94.8,477.5,79.45,32.79,260.5,260.18,50.51,24.25,49.065,611.6,607.4,1316.0,1.748,96.88
2024-08-28,16.059,50.42,51.59,359.5,6.69,1275.4,331.4,95.06,124.51,0.538,3.7255,6389.0,43.585,209.7,2.445,101.2,196.6,140.62,978.8,5162.0,727.0,1259.35,2628.2,95.0,479.05,79.23,32.73,262.47,261.39,49.42,24.185,49.195,604.1,601.6,1299.0,1.761,97.02
2024-08-29,16.13,49.49,51.69,357.56,6.817,1268.2,343.0,95.6,130.27,0.5336,3.775,6324.0,44.48,207.68,2.3835,105.33,198.15,140.4,997.8,5169.0,699.1,1248.45,2622.4,95.38,482.95,78.72,32.5,260.31,260.06,51.37,24.275,48.99,599.0,596.7,1286.5,1.759,96.02
2024-08-30,16.049,47.12,49.43,349.3,6.541,1225.0,329.85,90.51,122.97,0.5178,3.695,6145.0,43.035,202.0,2.2635,106.95,191.7,132.74,977.2,4997.0,676.6,1200.0,2534.2,91.6,475.85,76.35,31.36,254.45,253.94,49.37,23.095,48.265,590.0,587.4,1258.0,1.709,91.48
2024-09-02,15.168,44.75,46.5,336.8,5.868,1172.0,319.25,85.81,123.86,0.4925,3.566,6115.0,40.84,192.1,2.1315,110.54,185.9,127.66,958.0,4866.0,621.7,1153.9,2421.0,86.68,455.05,70.79,30.33,244.31,243.94,46.6,22.115,45.62,565.0,562.6,1227.0,1.611,86.1
2024-09-03,14.752,46.05,47.49,334.16,5.627,1176.2,309.0,85.11,120.6,0.4906,3.6,6184.0,41.585,193.25,2.1615,112.84,189.3,127.78,952.6,4869.0,636.6,1151.7,2491.8,86.78,468.85,70.28,29.54,244.04,243.56,46.32,22.19,44.615,564.1,559.0,1230.0,1.638,86.23
2024-09-04,15.818,48.41,49.5,346.24,5.966,1235.6,318.1,91.32,122.46,0.509,3.677,6265.0,42.01,200.38,2.2285,114.37,191.35,132.7,966.8,5039.0,679.7,1190.3,2586.2,90.3,477.75,72.34,31.085,253.01,252.23,47.95,23.41,47.975,583.4,576.1,1275.0,1.674,89.03
2024-09-05,16.221,47.71,48.72,346.0,6.198,1236.0,313.35,90.28,123.76,0.5045,3.6115,6272.0,42.275,197.37,2.2425,114.0,194.3,139.4,949.2,5081.0,663.3,1199.7,2560.6,89.08,477.15,73.26,30.595,252.82,252.55,47.87,22.87,47.07,581.2,574.4,1296.5,1.677,87.2
2024-09-06,16.134,48.42,50.15,349.55,6.376,1244.0,317.7,93.07,123.0,0.508,3.646,6332.0,42.3,198.89,2.242,111.77,193.55,139.88,964.4,5073.0,671.0,1209.95,2596.4,90.58,479.1,73.57,30.91,254.77,255.0,47.83,23.375,47.335,588.9,586.7,1301.5,1.67,87.3
2024-09-09,17.3,50.31,50.52,361.45,6.31,1313.0,322.8,94.54,125.04,0.5251,3.715,6520.0,43.43,209.4,2.2885,109.65,198.9,147.9,994.6,5249.0,706.3,1254.6,2726.6,94.58,493.8,76.3,31.34,263.31,263.73,49.43,24.13,49.115,610.5,604.9,1370.0,1.709,90.9
2024-09-10,16.67,48.84,50.13,360.42,6.16,1254.2,318.45,93.54,123.44,0.5152,3.6895,6435.0,43.68,206.25,2.2545,110.66,198.95,146.62,986.0,5120.0,666.3,1248.1,2670.4,91.34,482.35,75.8,30.9,261.29,261.12,50.04,23.44,48.33,595.8,593.4,1342.5,1.687,88.89
2024-09-11,15.952,47.82,48.51,357.99,5.974,1201.2,310.8,91.61,121.62,0.5067,3.6175,6413.5,42.865,204.88,2.1925,107.45,196.2,143.44,964.2,4998.0,626.7,1244.6,2623.4,91.64,477.75,73.41,30.1,258.2,257.95,49.11,23.19,49.115,590.7,587.9,1315.5,1.65,87.2
2024-09-12,15.799,47.65,48.99,360.36,5.917,1208.4,308.3,90.3,118.78,0.5077,3.637,6448.0,42.355,204.56,2.192,103.56,195.3,140.7,956.0,4934.0,637.5,1265.7,2658.8,90.0,488.45,73.61,30.265,254.93,254.93,50.16,23.18,50.19,593.4,587.1,1337.5,1.663,86.2
2024-09-13,16.54,48.01,49.64,364.1,6.099,1233.8,310.6,92.75,119.91,0.5149,3.705,6624.5,43.72,208.7,2.214,108.03,196.0,147.38,968.6,5041.0,634.7,1283.45,2705.2,89.86,498.0,75.65,30.32,258.25,257.98,51.27,24.345,53.1,607.3,601.7,1359.5,1.693,87.14
2024-09-16,16.491,49.29,51.36,371.11,6.183,1265.0,323.45,95.6,121.73,0.5397,3.7895,6820.5,44.37,215.18,2.27,108.54,207.5,151.82,985.0,5091.0,638.8,1327.3,2796.6,93.96,516.3,78.36,31.185,263.79,263.5,54.0,25.05,53.475,621.2,617.9,1393.0,1.727,88.62
2024-09-17,16.738,51.78,53.33,375.01,6.142,1294.4,323.95,98.0,123.1,0.5492,3.8075,6803.0,46.19,215.55,2.278,112.45,209.55,156.24,993.6,5276.0,636.4,1317.8,2809.4,95.28,517.95,79.33,31.255,265.99,265.84,54.12,24.995,53.635,635.4,629.0,1392.5,1.731,90.1
2024-09-18,16.25,51.27,51.83,376.42,6.018,1272.0,318.85,95.5,122.18,0.5385,3.84,6745.5,44.765,210.07,2.237,109.9,204.9,151.74,984.8,5239.0,644.0,1304.85,2713.2,95.14,510.25,78.9,31.06,263.4,262.84,54.21,24.42,53.85,626.8,621.6,1364.0,1.708,87.93
2024-09-19,16.226,52.19,52.19,376.3,5.939,1273.8,328.1,96.08,122.24,0.5343,3.8195,6811.0,44.515,211.5,2.2145,110.5,206.4,150.0,997.4,5187.0,637.3,1323.5,2743.0,94.52,512.55,78.06,31.745,264.5,263.78,54.7,24.565,54.73,624.2,619.7,1375.5,1.727,88.53
2024-09-20,16.44,52.83,52.64,383.9,5.947,1319.0,330.4,97.67,122.4,0.534,3.87,6897.5,45.51,214.14,2.2415,111.13,204.8,148.46,1002.0,5140.0,660.4,1351.0,2751.2,97.22,528.15,79.7,31.85,269.08,268.87,55.94,24.69,55.63,631.7,628.3,1392.0,1.737,89.35
2024-09-23,16.871,55.0,53.89,393.39,6.132,1309.6,335.6,100.8,130.35,0.5415,3.921,6982.5,45.315,218.34,2.2805,119.53,205.35,150.04,1001.4,5191.0,647.0,1363.0,2774.8,98.5,526.1,80.97,32.525,273.17,273.19,57.73,25.21,55.05,641.1,639.2,1420.0,1.755,91.96
2024-09-24,16.743,54.35,55.82,390.14,6.225,1302.2,345.4,99.33,139.71,0.548,3.9005,6954.5,45.115,216.41,2.3075,120.6,209.6,147.98,1040.2,5134.0,649.4,1374.75,2759.0,98.64,522.1,81.01,33.675,272.92,272.52,59.38,25.1,54.635,642.0,640.3,1418.0,1.779,92.65
2024-09-25,16.26,53.84,54.64,386.2,6.07,1287.8,343.8,97.3,135.44,0.537,3.829,6867.0,44.755,216.64,2.2975,122.82,206.2,144.06,1023.8,5248.0,628.5,1344.15,2688.6,95.66,512.4,80.63,33.76,267.8,267.76,57.92,24.585,53.68,640.0,637.8,1382.5,1.728,90.83
2024-09-26,16.167,53.22,54.64,389.67,6.297,1271.0,345.55,97.8,137.35,0.5439,3.832,6890.0,44.915,213.21,2.4785,121.23,206.8,142.48,1015.6,5432.0,634.1,1352.8,2627.0,99.26,512.7,80.48,34.495,267.88,267.63,58.0,24.9,54.23,639.5,635.1,1391.5,1.731,90.76
2024-09-27,16.427,54.57,55.27,394.85,6.395,1288.4,348.1,99.17,140.5,0.5567,3.8095,6914.5,45.15,218.46,2.438,123.47,206.7,144.94,1025.6,5398.0,655.0,1339.75,2675.6,97.8,511.0,76.67,34.835,268.07,267.97,58.09,25.01,55.2,644.0,639.3,1388.0,1.741,90.57
2024-09-30,16.091,54.05,54.09,379.47,6.496,1257.6,337.75,98.0,138.19,0.54,3.818,6874.0,45.015,217.26,2.44,120.06,206.6,141.88,1004.2,5349.0,648.2,1318.95,2634.4,98.0,507.4,75.83,34.14,268.49,268.18,57.75,24.835,54.66,641.4,639.6,1379.0,1.711,89.03
2024-10-01,15.801,54.03,54.44,373.31,6.449,1272.0,330.8,99.36,136.21,0.5279,3.803,6969.0,44.84,215.15,2.5035,118.9,208.3,141.8,1007.8,5627.0,639.6,1353.9,2614.6,96.82,509.75,74.67,34.47,266.29,266.0,58.47,24.895,55.635,646.6,642.2,1367.5,1.687,87.52
2024-10-02,15.359,52.63,53.37,366.59,6.236,1247.8,322.0,98.63,132.12,0.5244,3.689,6816.5,43.91,212.62,2.4335,114.28,204.8,138.7,980.2,5500.0,619.9,1341.95,2584.2,98.2,499.95,72.99,33.785,259.31,259.4,57.19,25.115,55.0,649.7,648.5,1352.0,1.676,86.16
2024-10-03,15.671,52.77,54.29,365.7,6.119,1241.8,331.45,99.8,133.87,0.5303,3.747,6956.0,44.145,211.39,2.4985,116.13,206.3,138.28,993.6,5474.0,637.8,1344.8,2646.2,96.38,500.0,72.32,34.77,264.25,264.28,57.59,25.735,55.065,649.0,644.1,1354.0,1.7,87.23
2024-10-04,15.654,53.18,54.52,366.07,6.093,1236.0,328.75,102.49,133.32,0.5346,3.79,7009.0,44.085,212.12,2.516,114.86,207.4,137.26,999.8,5463.0,631.9,1342.3,2625.0,97.56,501.9,74.09,34.97,264.09,263.66,57.74,25.665,54.29,659.1,653.9,1350.0,1.698,86.63
2024-10-07,15.461,53.35,54.06,359.0,6.078,1221.0,328.35,102.8,133.5,0.5277,3.815,7055.0,43.825,210.43,2.5245,113.38,205.55,135.6,993.6,5498.0,633.3,1335.95,2590.8,97.52,503.5,71.88,34.765,263.39,263.23,57.57,26.25,55.28,661.9,660.0,1374.5,1.692,86.43
2024-10-08,15.375,53.32,53.7,362.51,6.062,1239.0,332.35,102.46,133.83,0.5342,3.8635,6973.5,43.79,212.26,2.56,112.74,205.85,135.86,985.8,5420.0,633.4,1328.85,2586.4,97.7,501.8,74.32,34.96,262.4,262.37,57.61,26.07,55.08,622.6,621.1,1385.0,1.693,85.85
2024-10-09,15.26,53.95,54.13,355.32,6.048,1224.0,329.85,101.12,132.51,0.5281,3.8515,6883.5,43.425,212.34,2.5215,110.68,206.6,134.28,976.8,5420.0,636.0,1301.95,2585.8,96.56,495.85,73.17,34.025,260.86,260.6,56.78,25.95,55.46,613.2,609.8,1368.0,1.719,89.79
2024-10-10,15.104,54.13,53.89,357.45,6.149,1228.2,329.7,101.36,132.69,0.5314,3.8615,6857.0,43.435,211.27,2.473,106.85,205.95,134.58,985.6,5404.0,639.3,1302.85,2572.8,96.16,497.75,72.81,33.59,259.98,260.01,56.84,26.0,56.02,618.8,615.7,1364.5,1.717,86.16
2024-10-11,15.329,54.88,53.0,358.25,6.139,1221.0,334.0,100.04,131.82,0.5145,3.835,6837.0,43.175,206.18,2.3965,107.99,205.55,135.78,957.8,5324.0,641.2,1325.95,2616.4,96.44,492.15,72.6,33.71,256.94,256.88,51.92,25.8,55.43,614.3,611.2,1362.5,1.69,85.61
2024-10-14,15.357,56.43,55.23,365.32,6.307,1248.4,341.35,100.73,131.92,0.54,3.8745,6931.5,44.415,209.05,2.432,109.07,206.2,141.22,969.4,5412.0,651.7,1332.8,2633.0,95.82,496.0,72.64,34.115,261.28,261.48,51.88,25.82,55.595,610.6,609.0,1360.5,1.713,86.7
2024-10-15,15.584,57.55,55.06,371.49,6.421,1242.4,344.9,101.8,133.97,0.5436,3.879,6991.0,44.32,210.01,2.4505,111.02,207.45,140.84,974.2,5475.0,656.0,1350.8,2633.2,97.48,498.4,73.08,34.49,262.03,261.83,51.85,26.255,57.265,608.6,607.1,1370.0,1.734,86.67
2024-10-16,15.35,56.88,54.97,368.02,6.279,1243.2,338.45,101.35,137.24,0.5346,3.8645,6980.0,44.28,209.92,2.4385,109.13,206.25,139.52,970.6,5457.0,644.3,1351.3,2587.4,97.8,496.45,73.65,34.375,259.5,259.72,51.91,25.985,57.085,603.1,601.2,1363.0,1.729,85.82
2024-10-17,15.158,56.25,54.15,362.0,6.324,1191.0,335.85,98.77,136.05,0.5308,3.8555,6931.5,40.655,206.41,2.381,106.99,204.1,133.84,958.6,5416.0,636.6,1352.65,2541.8,96.6,486.95,72.54,34.42,256.57,256.91,51.07,25.5,56.46,593.0,592.2,1351.5,1.705,85.09
2024-10-18,15.175,57.6,52.2,362.84,6.388,1192.2,336.8,100.44,135.67,0.5202,3.8735,6963.0,40.545,205.3,2.3605,109.59,204.45,130.98,956.6,5408.0,638.2,1364.1,2616.2,96.22,487.8,71.7,34.465,257.19,257.27,51.75,25.1,56.53,595.8,594.2,1356.0,1.707,84.84
2024-10-21,15.008,57.56,52.3,363.01,6.164,1189.8,331.35,99.17,135.97,0.5268,3.8665,7020.0,40.235,204.71,2.3405,108.75,205.2,130.16,958.4,5435.0,637.8,1455.45,2603.4,97.32,484.7,70.99,33.935,258.21,257.97,52.38,24.995,56.085,595.2,593.5,1351.5,1.685,84.71
2024-10-22,14.658,56.96,50.78,356.0,6.171,1192.4,326.5,96.15,136.24,0.5176,3.809,6950.0,40.12,203.47,2.335,107.75,200.75,127.96,960.6,5327.0,615.4,1460.2,2583.2,95.72,479.0,70.51,34.41,255.42,255.4,51.73,24.74,55.0,592.9,591.2,1348.0,1.671,83.58
2024-10-23,14.08,56.48,50.25,351.09,6.052,1172.0,331.15,96.4,134.76,0.5088,3.746,6920.0,39.595,200.34,2.311,103.81,198.35,126.24,928.8,5297.0,604.1,1450.0,2570.2,93.52,469.0,69.06,34.84,252.01,251.96,49.46,24.35,54.975,587.0,586.3,1325.0,1.643,82.22
2024-10-24,14.002,57.07,50.01,355.53,6.051,1173.8,331.05,97.69,134.12,0.513,3.76,6958.5,39.035,201.95,2.313,104.59,197.9,125.9,922.0,5299.0,603.2,1481.5,2586.0,93.7,469.75,68.25,34.79,252.64,252.24,48.9,24.055,54.955,586.6,584.4,1334.5,1.679,82.64
2024-10-25,13.55,55.8,48.92,349.55,6.015,1144.2,328.45,96.64,133.0,0.5034,3.7445,6750.5,38.35,200.11,2.303,102.33,193.6,121.14,903.4,5233.0,584.6,1459.4,2485.8,93.8,456.1,66.09,34.41,246.35,246.46,47.52,23.47,55.285,572.4,571.3,1291.0,1.638,79.89
2024-10-28,12.973,53.92,47.34,344.21,5.945,1102.8,314.25,93.22,124.87,0.4944,3.7545,6733.5,36.62,194.9,2.2595,97.6,188.9,117.22,868.4,5000.0,573.2,1436.5,2382.0,90.92,434.75,62.05,33.405,242.56,242.43,45.22,22.805,54.16,542.4,541.8,1250.5,1.58,76.2
2024-10-29,13.038,56.11,47.81,342.48,5.957,1126.4,314.7,92.24,125.97,0.5026,3.814,6837.0,37.015,194.88,2.2955,101.12,186.6,121.28,865.4,5023.0,569.1,1453.8,2392.4,94.44,442.35,62.19,33.715,242.66,242.68,46.95,22.935,55.295,547.2,546.0,1273.0,1.617,77.45
2024-10-30,12.465,53.42,47.2,336.65,5.885,1107.0,315.0,91.99,123.8,0.4921,3.7945,6792.0,36.195,191.8,2.2475,97.89,185.1,117.68,862.0,4974.0,522.3,1479.95,2348.6,96.96,439.05,61.36,35.06,241.45,241.18,45.96,22.735,54.72,538.3,537.9,1252.0,1.597,76.19
2024-10-31,12.569,54.22,47.24,335.18,5.843,1085.6,308.95,90.62,123.44,0.5021,3.7805,6794.5,35.66,187.66,2.1645,98.2,182.35,118.08,843.8,4915.0,492.9,1471.55,2286.4,97.0,434.1,59.26,34.94,237.9,238.12,45.4,22.575,55.03,536.0,535.6,1242.5,1.583,75.25
2024-11-01,12.024,54.97,48.62,334.4,6.031,1103.2,316.35,89.69,125.6,0.5044,3.837,6844.5,36.045,187.18,2.192,100.56,185.45,120.2,854.6,4973.0,496.5,1516.4,2307.0,94.46,444.35,61.76,35.365,238.03,237.8,46.19,23.14,55.265,536.0,535.1,1264.5,1.587,76.62
2024-11-02,12.529,55.99,48.41,334.24,6.001,1113.0,314.35,89.5,128.7,0.5023,3.833,6842.0,35.855,189.32,2.194,103.96,187.0,121.8,868.0,5015.0,501.4,1518.9,2324.2,94.0,457.0,61.65,35.9,238.97,238.8,45.46,23.715,55.265,550.5,549.5,1276.0,1.613,77.12
2024-11-05,12.516,55.33,48.54,338.0,6.172,1127.8,316.4,93.1,128.77,0.5026,3.8535,6873.0,36.535,191.24,2.163,102.13,186.45,125.8,867.2,5122.0,498.2,1523.2,2334.0,95.0,460.5,62.0,35.595,239.23,239.33,44.42,23.96,55.945,548.4,548.1,1274.5,1.619,77.38
2024-11-06,12.945,56.93,50.84,338.5,6.381,1158.6,320.45,94.29,131.92,0.509,3.8575,6996.5,37.48,196.21,2.2035,103.24,189.45,127.48,895.2,5209.0,483.4,1471.85,2240.0,95.0,466.85,63.01,36.185,243.6,244.09,44.54,24.53,56.195,567.6,568.0,1312.5,1.696,78.32
2024-11-07,13.597,59.02,52.0,341.05,6.488,1174.0,327.95,95.92,135.52,0.5099,3.9195,7132.0,37.905,203.25,2.229,103.73,191.85,130.48,923.2,5275.0,489.8,1485.0,2269.4,97.54,475.5,64.86,37.41,250.93,250.59,44.54,24.885,56.735,578.0,577.3,1335.5,1.756,79.1
2024-11-08,14.481,60.73,52.92,351.82,6.754,1209.8,331.1,97.15,135.9,0.5215,3.921,7172.0,38.325,210.5,2.377,105.15,198.25,130.82,944.8,5560.0,510.2,1474.6,2204.8,98.2,481.5,66.73,38.31,255.98,256.2,44.44,25.335,57.235,595.5,593.4,1348.0,1.787,80.2
2024-11-11,14.558,62.03,53.06,354.39,6.905,1272.4,334.5,101.25,138.12,0.5232,3.988,7022.5,38.83,216.82,2.433,108.57,203.75,135.24,944.6,5475.0,514.4,1425.8,2176.0,102.26,490.6,68.26,37.83,260.73,261.27,44.97,25.27,56.4,592.0,592.5,1364.0,1.895,81.58
2024-11-12,14.043,61.03,51.9,342.3,7.071,1228.0,329.65,98.02,135.16,0.5177,3.908,6990.0,37.41,210.89,2.4415,105.24,197.6,130.98,927.8,5446.0,527.4,1437.0,2156.2,101.7,482.05,64.52,37.15,255.77,255.55,45.11,25.095,55.76,592.5,592.8,1358.0,1.831,80.68
2024-11-13,14.179,61.16,51.24,346.9,6.974,1211.0,323.1,96.72,132.6,0.5211,3.895,6925.0,37.81,206.75,2.3835,103.05,198.35,130.2,902.4,5317.0,504.9,1415.25,2139.6,104.3,480.35,63.45,37.605,254.7,254.79,45.39,25.415,55.43,583.2,581.9,1340.0,1.832,79.41
2024-11-14,14.11,61.53,51.34,349.58,7.127,1202.0,321.0,96.56,131.61,0.5123,3.958,6932.5,37.39,207.0,2.3775,103.43,195.8,130.66,893.8,5438.0,493.9,1414.35,2059.0,100.18,473.3,63.17,36.91,249.52,249.67,45.21,25.705,56.55,569.9,568.5,1329.5,1.85,79.19
2024-11-15,14.562,63.86,53.22,353.97,7.283,1235.0,333.95,96.9,133.37,0.5225,4.013,7021.0,37.985,209.18,2.4015,105.18,198.15,134.06,917.8,5433.0,491.0,1436.55,2077.8,101.82,480.1,64.16,39.65,253.43,252.84,45.49,25.84,57.015,576.1,575.4,1343.5,1.892,80.59
2024-11-18,14.301,62.08,52.4,347.8,7.305,1199.8,329.7,95.09,129.12,0.5141,3.9785,6955.5,37.25,205.35,2.3215,102.97,196.1,130.54,898.8,5542.0,492.1,1457.1,2041.4,100.5,471.95,62.0,38.985,248.72,248.59,44.69,25.405,57.195,562.4,561.4,1222.5,1.843,78.95
2024-11-19,13.794,59.95,50.88,337.43,6.978,1152.2,319.6,91.4,125.49,0.5035,3.933,6842.0,35.71,199.08,2.24,98.39,186.5,126.26,875.0,5334.0,484.3,1441.8,1980.2,101.6,459.7,59.62,38.455,240.59,240.9,42.51,24.415,58.7,545.2,544.9,1166.5,1.782,77.06
2024-11-20,13.306,58.15,49.88,330.65,7.017,1120.0,313.75,90.02,121.89,0.5028,3.9315,6798.5,34.52,197.45,2.2095,96.22,183.5,122.88,847.8,5378.0,479.3,1440.9,2006.4,101.0,449.25,57.62,37.795,237.05,237.01,41.05,23.72,58.15,536.9,536.9,1144.0,1.762,75.64
2024-11-21,13.45,59.7,49.74,334.26,6.853,1117.8,314.5,91.5,124.1,0.503,3.9315,6938.5,33.43,198.48,2.203,95.5,180.05,123.32,864.8,5497.0,477.9,1442.1,2017.2,100.9,458.95,56.45,37.37,240.47,240.72,41.24,24.42,57.98,543.5,542.9,1092.0,1.747,76.3
2024-11-22,13.158,58.82,49.55,326.45,7.127,1130.4,311.45,89.6,119.47,0.5019,3.925,6940.0,33.135,199.01,2.1895,94.09,176.7,122.68,822.8,5383.0,469.0,1476.2,2012.8,99.52,459.9,55.75,37.11,236.0,236.2,41.09,23.78,58.0,541.9,540.8,1072.0,1.716,74.05
2024-11-25,12.506,57.55,47.21,314.63,7.09,1101.4,298.55,87.01,117.44,0.4821,3.8485,6886.5,31.95,190.28,2.1335,88.97,171.1,119.16,822.8,5356.0,445.9,1451.3,1926.6,98.06,453.65,53.47,34.14,227.81,228.28,39.21,23.095,58.78,515.3,515.9,1054.0,1.654,70.11
2024-11-26,12.125,56.6,46.03,304.11,7.131,1072.0,285.7,84.49,114.5,0.4712,3.7285,6869.5,32.01,188.39,2.0895,78.13,169.9,118.88,807.8,5235.0,407.4,1418.0,1817.0,95.0,450.8,52.88,33.885,223.16,223.27,36.75,22.69,58.23,506.0,506.1,1031.0,1.633,68.23
2024-11-27,12.342,56.79,49.07,315.02,7.302,1096.8,290.7,85.96,119.41,0.4927,3.767,6896.5,32.35,187.45,2.091,81.32,175.4,123.88,828.0,5425.0,400.0,1430.75,1865.8,97.4,474.15,53.98,35.215,226.3,226.79,38.44,23.86,59.18,519.0,518.2,1042.5,1.66,70.02
2024-11-28,12.238,54.88,50.24,314.5,7.562,1095.8,293.7,85.73,120.29,0.4862,3.787,6905.5,33.575,183.88,2.0875,84.56,177.55,124.0,816.6,5541.0,394.8,1420.35,1896.2,96.66,474.85,54.86,34.655,228.56,228.46,36.98,23.81,58.87,534.3,534.0,1040.0,1.658,69.28
2024-11-29,12.597,52.15,49.54,318.31,7.59,1123.2,291.15,86.59,124.29,0.4856,3.821,6860.5,32.98,184.88,2.1025,85.45,181.65,124.56,835.6,5584.0,419.4,1412.45,1880.4,99.2,478.0,54.36,34.665,236.49,236.23,37.12,23.965,57.165,544.9,542.7,1016.0,1.663,69.5
2024-12-02,12.522,50.51,48.86,325.11,7.74,1142.8,302.75,85.9,123.9,0.497,3.8605,6810.0,33.53,191.76,2.166,84.82,177.75,124.68,846.2,5846.0,410.3,1443.0,1929.0,97.28,489.3,55.21,35.91,235.17,235.3,37.56,24.445,57.92,548.5,548.2,1002.5,1.697,69.27
2024-12-03,12.073,48.52,47.5,310.14,7.62,1100.0,297.75,87.17,121.48,0.4772,3.7215,6771.0,31.905,183.72,2.0875,79.87,171.85,121.28,824.0,5769.0,396.9,1451.25,1809.6,96.2,490.5,53.21,35.52,230.8,230.89,36.54,23.615,56.69,538.5,536.2,966.0,1.654,67.28
2024-12-04,11.76,48.52,46.5,304.89,7.485,1058.0,286.45,85.65,115.3,0.4648,3.6265,6720.5,31.345,179.9,2.041,78.14,166.15,118.7,800.0,5541.0,382.2,1426.0,1791.6,96.2,473.1,52.02,33.6,224.55,225.18,35.6,22.81,56.45,521.6,520.6,919.5,1.628,65.38
2024-12-05,12.223,50.15,48.07,318.22,7.746,1081.6,300.0,86.25,116.63,0.4765,3.718,6841.0,32.3,181.18,2.111,82.17,171.05,120.62,830.4,5689.0,394.0,1431.9,1887.2,96.64,488.2,52.69,33.975,233.48,233.93,36.62,23.275,56.03,547.5,547.3,942.5,1.712,66.95
2024-12-06,12.309,50.86,49.46,321.8,7.872,1097.4,298.85,85.72,114.99,0.4754,3.705,6860.0,32.43,178.2,2.126,83.0,174.1,120.8,833.2,5619.0,396.3,1432.3,1904.4,97.5,485.3,53.62,32.895,237.84,237.68,36.68,23.27,54.625,558.9,557.6,964.0,1.707,67.52
